"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"76UV0","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,10.481,2,"control","online-replication","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"76UV0","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,11.687,1,"control","online-replication","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"76UV0","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"",FALSE,29.568,0,"control","online-replication","none",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"76UV0","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,11.013,1,"control","online-replication","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"76UV0","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,12.037,2,"control","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"94FR9","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,32.297,1,"control","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.417,1,"control","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,12.311,1,"control","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,41.633,1,"control","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"94FR9","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,88.689,1,"control","online-replication","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"94FR9","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.075,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"94FR9","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,25.605,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,43.607,0,"control","online-replication","none",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"94FR9","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,30.438,0,"control","online-replication","none",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"94FR9","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,25.496,1,"control","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"94FR9","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,7.231,2,"control","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.667,1,"control","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"94FR9","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"CG",FALSE,51.143,2,"control","online-replication","none",-0.133333333333333,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"94FR9","111","winter22","asynch","Which shift(s) end at 3pm?",14,"EX",FALSE,31.443,2,"control","online-replication","none",0.941176470588235,-0.117647058823529,0.4375,NA,NA,0.178571428571429,NA,0.941176470588235,-0.133333333333333,0,0,0,0.941176470588235,"score_TV_end",NA,NA,0.941176470588235,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"94FR9","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"X",FALSE,84.704,1,"control","online-replication","none",0.5,-0.0666666666666667,0.25,NA,NA,0.333333333333333,-0.0588235294117647,NA,NA,0,0,0,0.333333333333333,"score_TV_max",NA,NA,0.5,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) start at 11 am?",1,"",FALSE,108.212,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"X7HS7","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"C",FALSE,88.452,1,"impasse","online-replication","IMPASSE",-0.0833333333333333,NA,NA,NA,-0.0769230769230769,-0.111111111111111,-0.0833333333333333,-0.0833333333333333,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_duration",-0.0769230769230769,"score_SAT_right",-0.0769230769230769,"score_TVERSKY",0.0064102564102564,"?","?","neg.trans",-0.5,"unknown"
"X7HS7","121","winter22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,29.655,1,"impasse","online-replication","IMPASSE",-0.0769230769230769,NA,NA,0.5,-0.0769230769230769,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_start",0.5,"score_SAT_left",0.5,"score_SATISFICE",0.576923076923077,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"X7HS7","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"D",FALSE,9.684,1,"impasse","online-replication","IMPASSE",-0.0714285714285714,NA,NA,-0.0769230769230769,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",-0.0769230769230769,"score_SAT_left",-0.0714285714285714,"score_TRI",0.0054945054945055,"?","?","neg.trans",-0.5,"unknown"
"X7HS7","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"A",TRUE,15.332,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0909090909090909,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,7.549,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"X7HS7","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"MX",FALSE,92.158,2,"impasse","online-replication","IMPASSE",0.4375,-0.0666666666666667,0.178571428571429,NA,NA,0.025,0.4375,-0.142857142857143,-0.125,0,0,0,0.4375,"score_TV_start",NA,NA,0.4375,"score_TRI",0.504166666666667,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"AGK",FALSE,111.539,3,"impasse","online-replication","IMPASSE",0.866666666666667,-0.214285714285714,0.375,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.866666666666667,"score_TRI",1.08095238095238,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,54.132,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,29.119,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,103.018,2,"impasse","online-replication","IMPASSE",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,46.236,1,"impasse","online-replication","IMPASSE",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,40.103,2,"impasse","online-replication","IMPASSE",1,0.433333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,36.31,1,"impasse","online-replication","IMPASSE",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"X7HS7","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,9,2,"impasse","online-replication","IMPASSE",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"UJFX9","121","winter22","asynch","Which shift(s) start at 11 am?",1,"",FALSE,32.262,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"",FALSE,12.287,0,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) begin when C ends?",3,"",FALSE,22.471,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"",FALSE,45.81,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"UJFX9","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,90.569,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.583,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"UJFX9","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,29.968,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"UJFX9","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"IJ",FALSE,32.164,2,"impasse","online-replication","IMPASSE",-0.133333333333333,-0.142857142857143,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0.00952380952380952,"?","?","neg.trans",-0.5,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,15.579,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"UJFX9","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"J",FALSE,29.431,1,"impasse","online-replication","IMPASSE",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"UJFX9","121","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,6.749,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"UJFX9","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.359,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"UJFX9","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,27.207,2,"impasse","online-replication","IMPASSE",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"UJFX9","121","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,40.222,1,"impasse","online-replication","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"UJFX9","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"B",FALSE,27.285,1,"impasse","online-replication","IMPASSE",-0.0625,0,-0.0714285714285714,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0,"score_ORTH",0.0625,"?","?","neg.trans",-0.5,"unknown"
"G1GGZ","121","winter22","asynch","Which shift(s) start at 11 am?",1,"",FALSE,127.76,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"G1GGZ","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"",FALSE,57.581,0,"impasse","online-replication","IMPASSE",0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"G1GGZ","121","winter22","asynch","Which shift(s) begin when C ends?",3,"",FALSE,56.29,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"G1GGZ","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"",FALSE,108.084,0,"impasse","online-replication","IMPASSE",0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"G1GGZ","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H",FALSE,89.046,1,"impasse","online-replication","IMPASSE",-0.0769230769230769,NA,NA,-0.0909090909090909,1,-0.0833333333333333,-0.0833333333333333,NA,NA,0,0,0,-0.0833333333333333,"score_TV_max",1,"score_SAT_right",1,"score_SATISFICE",1.08333333333333,"Satisfice","Satisfice","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,20.625,2,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"G1GGZ","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,26.446,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,39.403,1,"impasse","online-replication","IMPASSE",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,40.962,1,"impasse","online-replication","IMPASSE",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"G1GGZ","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,73.299,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,19.064,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,17.818,1,"impasse","online-replication","IMPASSE",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,39.275,2,"impasse","online-replication","IMPASSE",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,35.621,1,"impasse","online-replication","IMPASSE",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"G1GGZ","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,51.6,2,"impasse","online-replication","IMPASSE",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OYPU","111","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,8.485,1,"control","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,9.932,1,"control","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,12.933,1,"control","online-replication","none",1,0,0.5,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,5.826,1,"control","online-replication","none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,7.195,1,"control","online-replication","none",1,-0.0769230769230769,0.5,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.197,2,"control","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"7OYPU","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,17.032,2,"control","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.25,1,-0.142857142857143,-0.125,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,30.081,1,"control","online-replication","none",1,-0.0714285714285714,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,15.669,1,"control","online-replication","none",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"7OYPU","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,13.46,1,"control","online-replication","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,9.895,2,"control","online-replication","none",1,-0.125,0.5,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,6.871,1,"control","online-replication","none",1,-0.0625,0.5,NA,NA,0.5,1,NA,-0.0625,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"HN",FALSE,11.483,2,"control","online-replication","none",-0.133333333333333,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"7OYPU","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,6.912,1,"control","online-replication","none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"7OYPU","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,17.348,2,"control","online-replication","none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"P189K","121","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,25.377,1,"impasse","online-replication","IMPASSE",1,NA,NA,-0.0714285714285714,-0.0769230769230769,0.5,1,-0.0714285714285714,NA,0,1,1,1,"score_TV_start",-0.0714285714285714,"score_SAT_left",1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
