"subject","study","condition","pretty_condition","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.79356666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",66.255
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.10078333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",18.102
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.48561666666667,"Which shift(s) are six hours long?","duration","6","FALSE","B,I,O",20.432
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.16671666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",40.76
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.71021666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",92.466
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.71658333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",60.047
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.96118333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",14.065
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.11205,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",8.951
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.20518333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",5.491
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.41575,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,N",12.533
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.59761666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",10.816
"SO0DO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.90985,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",18.616
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.26725,"Which shift(s) start at 11 am?","starttime","1","FALSE","",19.872
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.42041666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","",9.106
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.81828333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","",23.79
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.08681666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",16.008
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.71615,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","Z",37.674
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.94735,"Which shift(s) are six hours long?","duration","6","FALSE","E",9.108
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.6567,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","F,J",42.33
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.99441666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",20.028
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.15826666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",9.599
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.46401666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",18.115
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.7319,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",15.989
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.80255,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.155
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.17281666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","O,X",22.131
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.55455,"Which shift(s) end at 3pm?","endtime","14","FALSE","",22.821
"6M284","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.00308333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",26.829
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.57925,"Which shift(s) start at 11 am?","starttime","1","FALSE","I",12.021
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.76285,"Which shift(s) start at the same time as D?","starts","2","FALSE","",10.898
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.981183333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","U",12.992
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.10028333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",7.031
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.2358,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",8.023
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.41683333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.146
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.69435,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",16.533
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.0424,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",20.764
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.20653333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",9.655
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.36191666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",8.78
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.46108333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",5.755
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.60305,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.327
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.83795,"Which 2 shifts end when Z begins?","meets","13","FALSE","X",13.987
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.17931666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",20.372
"NV8XN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.23926666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","",3.487
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.42443333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",27.942
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.6513,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",13.529
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.87758333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",13.498
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.07336666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",11.644
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.4678,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",23.588
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.7759,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",12.288
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.11735,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",20.409
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.90586666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",47.233
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.28123333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E,I",22.445
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.41513333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",7.955
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.59923333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",10.969
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.733,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",7.949
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.90585,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",10.294
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.04378333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",8.191
"S6C3N","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.39831666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",21.195
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.502783333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",9.02
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.725866666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",13.309
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.04355,"Which shift(s) begin when C ends?","meets","3","TRUE","F",18.985
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.46561666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",25.243
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.82568333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",21.529
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.24093333333333,"Which shift(s) are six hours long?","duration","6","FALSE","K",23.096
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.29775,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","G",3.326
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.32736666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","J",1.702
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.39173333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","H",3.787
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.72023333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","E,J",19.632
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.76446666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","F",2.578
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.79243333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","K",1.603
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.8204,"Which 2 shifts end when Z begins?","meets","13","FALSE","K",1.604
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.85631666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","J",2.081
"31E2K","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.88896666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","K",1.884
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.87375,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",20.426
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.988383333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",6.772
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.09268333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",6.146
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.27365,"Which shift(s) end at 4 pm?","endtime","4","FALSE","K",10.587
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.59941666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",19.43
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.92411666666667,"Which shift(s) are six hours long?","duration","6","FALSE","D",15.507
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.9798,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","H",3.234
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.01605,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","H",2.067
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.08691666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","H,K",4.139
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.13926666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","I,K",3.028
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.20008333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","E,H",3.543
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.29331666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.488
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.46986666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,L",10.483
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.60911666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","K,X",8.249
"6W8J7","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.7885,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",10.655
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.8734,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",10.007
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.11963333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",14.7
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.33681666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","B",12.953
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.49338333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",9.317
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.91818333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","X",25.412
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.14815,"Which shift(s) are six hours long?","duration","6","FALSE","",12.034
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.16995,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","O",1.23
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.40158333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","K",13.82
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.41271666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",0.592
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.42263333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","",0.508
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.45281666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","",1.735
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.47843333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","K",1.461
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.50393333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","O",1.451
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.52606666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","O",1.255
"48H7W","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.55346666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","K",1.567
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",21.61845,"Which shift(s) start at 11 am?","starttime","1","FALSE","F,Z",350.456
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",23.5765333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","C,A,K",117.173
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",24.9183833333333,"Which shift(s) begin when C ends?","meets","3","FALSE","U,B,Z",80.151
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",25.5598833333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","I,H,K",38.186
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",27.1145666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",93.191
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",27.8766,"Which shift(s) are six hours long?","duration","6","FALSE","B,I,O",36.125
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",33.0670333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","M,O",311.341
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",37.8203833333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,G,I,J,O",284.866
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",38.4473333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E,F,I",37.292
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",38.8297333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B,F",22.842
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",39.8581,"Which shift(s) start at 12pm?","starttime","11","FALSE","M,X",61.62
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",40.2681333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","F,J",24.298
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",40.5540666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",17.068
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",41.2502333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","M,O,X",41.681
"X2NQN","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",41.41415,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",9.751
