"subject","study","condition","pretty_condition","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.67168333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",20.705
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.0344,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,I,X,C,J,A,H,F,K,D,U,E,Z",81.65
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.3041,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.185
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.76706666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",27.665
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.67853333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,F,G",54.573
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.42948333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",44.948
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.87418333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",26.573
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.03721666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",9.671
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.19476666666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",9.344
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.43346666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",14.207
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.60428333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",10.14
"5QAJA","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.89208333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",17.157
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.81756666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",38.809
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.99681666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",10.647
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.8913,"Which shift(s) begin when C ends?","meets","3","FALSE","A,U,B",53.555
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.11116666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",13.08
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.13706666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,K",61.336
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.35423333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.121
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.93596666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",34.787
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.56115,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I",37.407
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.93391666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","I,O",22.266
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.10496666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",10.159
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.23783333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.866
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.33228333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.564
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.12705,"Which 2 shifts end when Z begins?","meets","13","FALSE","L,P",47.583
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.65495,"Which shift(s) end at 3pm?","endtime","14","FALSE","O",31.571
"04YXZ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.03368333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","C,G",22.61
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.58063333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",25.048
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.72243333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",8.395
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.34478333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",36.93
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.16608333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",49.176
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.40701666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",74.351
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.62928333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.577
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.81366666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",10.968
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.24641666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",25.853
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.45715,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",12.541
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.01803333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",33.554
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.12305,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.204
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.22483333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.776
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.13681666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",54.624
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.4803,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",20.504
"SKPWA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.02746666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",32.732
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",30.1723833333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",47.317
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",30.5796166666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",24.295
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",30.86905,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",17.214
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",31.5770666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",42.336
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",31.7912,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",12.695
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",32.3012,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",14.068
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",32.9557333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",39.17
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",33.6391333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,F,I,J",40.859
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",33.9914833333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",20.977
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",34.1643333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",10.209
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",34.34155,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",10.481
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",34.5389166666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",11.687
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",35.0335,"Which 2 shifts end when Z begins?","meets","13","FALSE","",29.568
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",35.2196666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",11.013
"76UV0","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",35.42205,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",12.037
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.44733333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",32.297
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.60715,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.417
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.81558333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",12.311
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.51251666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",41.633
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.99365,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",88.689
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.17781666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.075
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.60623333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",25.605
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.33471666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","",43.607
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.85978333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",30.438
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.28881666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","Z",25.496
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.41725,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",7.231
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.51443333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.667
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.36955,"Which 2 shifts end when Z begins?","meets","13","FALSE","C,G",51.143
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.9012,"Which shift(s) end at 3pm?","endtime","14","FALSE","E,X",31.443
"94FR9","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.31566666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",84.704
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.64405,"Which shift(s) start at 11 am?","starttime","1","FALSE","",108.212
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.1251,"Which shift(s) start at the same time as D?","starts","2","FALSE","C",88.452
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.62735,"Which shift(s) begin when C ends?","meets","3","FALSE","A",29.655
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.79025,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D",9.684
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.04733333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",15.332
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.29051666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.549
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.82818333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","M,X",92.158
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.69148333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","A,G,K",111.539
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.59758333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",54.132
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.0844166666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",29.119
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.8029666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",103.018
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.5775166666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",46.236
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",13.2473666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",40.103
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.85395,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",36.31
"X7HS7","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.0054333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",9
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.57048333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","",32.262
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.77845,"Which shift(s) start at the same time as D?","starts","2","FALSE","",12.287
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.15785,"Which shift(s) begin when C ends?","meets","3","FALSE","",22.471
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.92816666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",45.81
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.44718333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",90.569
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.64173333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.583
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.14311666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",29.968
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.68285,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I,J",32.164
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.94433333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",15.579
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.43665,"Which shift(s) end at the same time as F?","ends","10","FALSE","J",29.431
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.55408333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.749
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.69666666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.359
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.15195,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",27.207
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.82558333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",40.222
"UJFX9","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.28223333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B",27.285
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.32146666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","",127.76
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.28725,"Which shift(s) start at the same time as D?","starts","2","FALSE","",57.581
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",6.22768333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","",56.29
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",8.03125,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",108.084
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",9.5212,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","H",89.046
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.0488,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",20.625
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.4918333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",26.446
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.1505833333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",39.403
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",11.8355833333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",40.962
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.0596333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",73.299
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.3835833333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",19.064
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",13.6828,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",17.818
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.3395666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",39.275
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.9358833333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",35.621
"G1GGZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",15.7981,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",51.6
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.367316666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",8.485
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.534683333333333,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",9.932
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.752233333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",12.933
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.853,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",5.826
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",0.97455,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",7.195
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",1.14076666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.197
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.42668333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",17.032
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",1.9297,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",30.081
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.19255,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",15.669
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.41853333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",13.46
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.58508333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",9.895
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.7119,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",6.871
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.9059,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,N",11.483
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.02345,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",6.912
"7OYPU","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.31483333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",17.348
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.28938333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",25.377
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.5217,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",13.839
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.67908333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",9.341
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.00023333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",19.163
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.6546,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,A",159.153
"P189K","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.89705,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.356
